Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
10,-96.87167805591795,-62.18466509143505,-25.1772238634383,-35.553661569356706,-33.459741302156445,-35.46229508244346,-33.32881632555204,-35.605216582794284,-53.97379234857763,-61.66063846464682,-61.68390432911045,-66.40415933829183,-60.81935660343825,-54.059921834226785,-97.98956964519041,-97.52359343465194,-74.83711525665838,-83.66997969713474,-93.25442099194436,-25.479593162168232,-97.31227697161958,-70.60622695976679,-100.0,-100.0,-100.0
11,-96.87167805591795,-56.41854106190243,-25.055263360637213,-35.68478332395185,-33.473285024196784,-35.56721310448815,-33.342367366657555,-35.53968150619818,-49.55415988398275,-65.41909105055326,-58.14479637776627,-62.1071947374306,-61.383007963020106,-54.059921834226785,-97.98956964519041,-97.52359343465194,-74.83711525665838,-83.66997969713474,-93.49686252045154,-25.232393471212823,-97.31227697161958,-60.410948148156145,-100.0,-100.0,-100.0
12,-96.87167805591795,-53.90828881278584,-25.146733737738032,-35.47498852948941,-33.432653880265775,-35.68524589003202,-33.39657157548373,-35.57900254786094,-57.02876638075715,-64.12958012181012,-62.734324498212274,-65.42549124435948,-63.706351389937595,-54.059921834226785,-97.98956964519041,-97.52359343465194,-74.83711525665838,-83.66997969713474,-93.49686252045154,-26.555941816009227,-97.31227697161958,-65.33605207136189,-100.0,-100.0,-100.0
13,-96.87167805591795,-53.95799676823722,-25.222959064477465,-35.488100692059135,-33.473285024196784,-35.48852458795463,-33.42367370209887,-35.592109576064885,-55.19888346929123,-63.752162288818724,-59.970911440240855,-64.14098937232598,-62.826505363026996,-54.059921834226785,-97.98956964519041,-97.52359343465194,-74.83711525665838,-83.66997969713474,-93.25442099194436,-25.46929317441226,-97.31227697161958,-69.50827386765266,-100.0,-100.0,-100.0
14,-96.87167805591795,-56.05815831870967,-24.97903803389778,-35.671671139899146,-33.39202275852479,-35.67213114802004,-33.41012263879131,-35.61832361099823,-56.22237729677869,-63.138858311173905,-59.146735615701346,-66.14420062490153,-63.03271927473952,-54.059921834226785,-97.98956964519041,-97.52359343465194,-74.83711525665838,-83.66997969713474,-93.25442099194436,-21.591348025607935,-97.31227697161958,-59.98745195658491,-100.0,-100.0,-100.0
15,-96.87167805591795,-56.05815831870967,-25.131488687376645,-35.46187634543671,-33.459741302156445,-35.43606557693229,-33.41012263879131,-35.53968150619818,-53.53958283615218,-64.72715835802396,-62.976729151398374,-66.8017432508255,-61.616717073772506,-54.059921834226785,-97.98956964519041,-97.52359343465194,-74.83711525665838,-83.66997969713474,-93.25442099194436,-20.659199189381493,-97.31227697161958,-65.85365854485897,-100.0,-100.0,-100.0
16,-96.87167805591795,-56.05815831870967,-25.100998536698867,-35.43565199881428,-33.459741302156445,-35.606557373498504,-33.32881632555204,-35.605216582794284,-50.88780335739524,-65.46626827999924,-60.26179702459372,-63.16232127839363,-64.16002199615562,-54.059921834226785,-97.98956964519041,-97.52359343465194,-74.83711525665838,-83.66997969713474,-93.25442099194436,-18.64040170902676,-97.31227697161958,-62.16767311095778,-100.0,-100.0,-100.0
17,-96.87167805591795,-56.05815831870967,-24.97903803389778,-35.63233463070699,-33.446197602306114,-35.659016384520854,-33.39657157548373,-35.565895541131525,-51.13592307515158,-62.71426324873653,-61.60310277804841,-66.19007569211779,-64.83365411135371,-54.059921834226785,-97.98956964519041,-97.52359343465194,-74.83711525665838,-83.66997969713474,-93.51112378679309,-18.64040170902676,-97.31227697161958,-63.14014586143526,-100.0,-100.0,-100.0
18,-96.87167805591795,-56.05815831870967,-25.238204114838837,-35.68478332395185,-33.51391616812778,-35.593442631486525,-33.39657157548373,-35.61832361099823,-52.267969285826894,-63.28038999693536,-62.15255332685886,-66.41945102819905,-63.43139950540183,-54.059921834226785,-97.98956964519041,-97.52359343465194,-74.83711525665838,-83.66997969713474,-93.25442099194436,-25.057293689486578,-97.31227697161958,-64.17535878273107,-100.0,-100.0,-100.0
19,-96.87167805591795,-53.85858083697438,-25.055263360637213,-35.56677375340942,-33.54100359001845,-35.46229508244346,-33.437224743204396,-35.592109576064885,-52.624641381689585,-65.6392514537757,-61.71622494900572,-63.74340545728692,-63.99505086723609,-54.059921834226785,-97.98956964519041,-97.52359343465194,-74.83711525665838,-83.66997969713474,-93.49686252045154,-27.086391153378404,-97.31227697161958,-57.35236452523166,-100.0,-100.0,-100.0
20,-96.87167805591795,-52.39219585593756,-25.161978813076914,-35.63233463070699,-33.473285024196784,-35.46229508244346,-33.30171419893689,-35.57900254786094,-57.18384120371967,-64.63280389913197,-62.87976728906486,-63.97278079336817,-63.81633214330142,-54.059921834226785,-97.98956964519041,-97.52359343465194,-74.83711525665838,-83.66997969713474,-93.24015972466819,-30.9076863754313,-97.31227697161958,-60.316837891928664,-100.0,-100.0,-100.0
21,-96.87167805591795,-52.39219585593756,-24.94854790819751,-35.68478332395185,-33.419110180415444,-35.580327867987336,-33.42367370209887,-35.57900254786094,-57.059781344841504,-66.17392671653604,-62.766645118107554,-64.27861457146935,-63.6101182293365,-54.059921834226785,-97.98956964519041,-97.5386934748686,-47.63723507925894,-83.66997969713474,-93.24015972466819,-26.77224154622804,-97.31227697161958,-69.1004627059368,-100.0,-100.0,-100.0
22,-96.87167805591795,-52.39219585593756,-25.040018285298316,-35.50121287611185,-33.459741302156445,-35.5147540934658,-33.32881632555204,-35.61832361099823,-49.957354434864584,-66.81868218219586,-63.930187458166685,-67.52045263387294,-65.74099532604217,-54.059921834226785,-97.98956964519041,-97.5386934748686,-48.086572309886094,-83.66997969713474,-93.48260125411001,-30.341187084291317,-97.31227697161958,-63.48521685233278,-100.0,-100.0,-100.0
23,-96.87167805591795,-52.39219585593756,-25.055263360637213,-35.47498852948941,-33.432653880265775,-35.55409836247617,-33.32881632555204,-35.605216582794284,-56.579049390100636,-64.20820883669461,-58.83968972007699,-66.90878507516521,-62.56530107575877,-54.059921834226785,-97.98956964519041,-97.5386934748686,-48.086572309886094,-83.66997969713474,-93.48260125411001,-28.32753960118967,-97.31227697161958,-63.48521685233278,-100.0,-100.0,-100.0
24,-96.87167805591795,-52.39219585593756,-25.116243612037763,-35.54054940678698,-33.405566458375105,-35.659016384520854,-33.42367370209887,-35.61832361099823,-57.307901062597836,-66.03239503077458,-63.84938590710466,-63.25407141032075,-65.47979103652153,-54.059921834226785,-97.98956964519041,-97.5386934748686,-48.086572309886094,-83.66997969713474,-93.48260125411001,-26.43234197053152,-97.31227697161958,-63.48521685233278,-100.0,-100.0,-100.0
25,-89.2938496581259,-45.743755434920246,-25.192468938777196,-35.44876418286698,-33.39202275852479,-35.54098359897698,11.25415000760131,7.5824103829247775,-54.76467395686578,-66.61424752298092,-62.41111829131644,-65.57840813341006,-12.799010184258762,-14.04689535548485,-97.98956964519041,-89.91317325971897,-54.706807471801014,-83.66997969713474,-88.07758128846807,-22.48229690912293,-89.8565029227275,-69.38279350031763,-100.0,-100.0,-59.593807323161876
26,-89.2938496581259,-53.29936623125596,-25.116243612037763,-35.57988591597913,-33.52745986797811,-35.47540982445544,33.220407887917844,7.333377018846093,-55.91222765085364,-66.53561880809644,-63.99482869795723,-62.780029053261785,-15.411053056941057,-27.366478503967734,-97.98956964519041,-89.91317325971897,7.2418183133622875,-83.66997969713474,-88.60524814497438,-32.133384843296156,-89.8565029227275,-5.136852003572329,-100.0,-100.0,53.84615377917717
27,-89.2938496581259,-52.851994530393156,-25.238204114838837,-35.47498852948941,-14.403738060448617,-17.127868860746744,33.24750999233095,7.333377018846093,-56.90470652187898,-63.59490485904978,-30.607627668328732,-36.9370747009925,-13.596370632068954,-27.366478503967734,-97.98956964519041,-89.91317325971897,12.319328992455269,-83.66997969713474,-89.03308613755722,-33.256083439507705,-89.8565029227275,0.039212602906687266,-100.0,-100.0,53.84615377917717
28,-89.55201214709163,-54.939729086912735,-25.146733737738032,-35.68478332395185,10.950091425443816,-14.059016393631438,33.24750999233095,7.372698081983401,-54.113359688227604,-63.46909891471931,-27.957336789257724,-51.4335958361019,-16.510860590579313,-29.20104211545368,-97.98956964519041,-90.0037734980501,33.737736830263856,-83.66997969713474,-83.01483171619142,-34.044032454744496,-89.8565029227275,21.072857041261713,-100.0,29.733466592043584,53.84615377917717
29,-89.55201214709163,-52.59102771846323,-25.116243612037763,-35.50121287611185,10.936547703403463,-13.9934426191099,33.24750999233095,7.35959105377944,-57.40094595739165,-63.31184148495036,-28.959276003363456,-49.00221730119981,-18.572999730228588,-29.038211033359318,-97.98956964519041,-90.0037734980501,46.51389200514507,-83.66997969713474,-87.15059897159468,-36.33577958953815,-89.8565029227275,31.221080711909423,-100.0,33.3333333261875,53.84615377917717
30,-88.09415337709196,-51.522306442117674,24.933302857836125,-14.010358617023272,10.950091425443816,-14.006557382609088,33.23395892902337,7.3464840470500405,-17.70179112654104,-50.7469727907584,-30.559146729218845,-51.11247036308274,-19.521583732214836,-29.385584025093763,-97.98956964519041,-88.84107041596452,44.08747097939032,-83.66997969713474,-87.29321163734667,-37.19067852096988,-88.74800698630601,32.82095522196687,-16.121939097675423,33.3333333261875,53.84615377917717
31,-88.09415337709196,-48.99962719904823,24.841832455757796,-14.075919494320843,10.909460281512807,-14.045901630132235,33.288163160051596,7.35959105377944,-15.143056532414931,-49.44173611027825,-33.77504847631489,-51.55592936037039,-23.370910088686692,-29.385584025093763,-97.98956964519041,-88.84107041596452,60.45832397474888,-83.66997969713474,-82.61551625816094,-27.70439038076693,-88.74800698630601,52.050819556557315,58.73016268582674,33.3333333261875,53.84615377917717
32,-88.09415337709196,-49.48427986140955,24.88756765679696,-14.167704718240842,10.977178847334471,-14.032786888120256,33.24750999233095,7.3858051101873485,-20.27603318873522,-48.27803114132461,-29.670329662241073,-51.86176313346078,-22.697277987003048,-29.385584025093763,-97.98956964519041,-88.84107041596452,60.45832397474888,-83.66997969713474,-83.35710210979039,-21.040298707664157,-88.74800698630601,53.76048937839599,58.73016268582674,33.3333333261875,53.84615377917717
33,-88.09415337709196,-51.721138304643354,24.948547908197497,-13.984134270400844,10.99072256937481,-14.072131135643417,33.23395892902337,7.3989121169167476,-15.77886330757758,-51.407454008155234,-33.96897220627735,-51.54063766044162,-20.58014847630288,-29.049066429346674,-97.98956964519041,-88.84107041596452,63.60368456459912,-83.66997969713474,-83.22875071131456,-30.804686504621767,-88.74800698630601,53.55658381038728,58.73016268582674,33.3333333261875,53.84615377917717
34,-81.77676537376003,-41.829253133811,48.80707372894466,6.418409485700408,33.81187785330508,8.052459008443861,55.34927839471291,28.78956681293687,31.053733425282502,-15.930177706964244,14.77052360721622,-15.406376634480864,24.6219411674914,6.328701694273519,-97.98956964519041,-82.43865344277748,47.35265481765322,-83.66997969713474,-79.29264118609484,-38.09192739392841,-82.41591375063106,35.51878284983681,58.73016268582674,44.03288966099359,53.84615377917717
35,-81.77676537376003,-34.012675525545376,62.32944586326684,28.866452493181157,99.76975690283433,39.69836066298558,77.62721050908306,71.84612360398916,27.176862825811966,-5.519735797515153,80.62378798754332,1.766190084067631,30.244707181809233,36.6804168337316,-97.98956964519041,-82.43865344277748,38.71040215472584,-83.66997969713474,-79.0216771242036,-24.506244378292998,-82.41591375063106,25.935220767950753,58.73016268582674,50.00000001071882,53.84615377917717
36,-89.50645406270621,-48.32856964775402,24.963792983536393,-14.10214384094327,35.7079975631716,-14.045901630132235,33.179754720197195,9.69264042054246,-14.228115077952353,-50.16512029339905,-30.785391076428866,-51.99938833260415,-22.711025568503743,-43.01997394177802,-97.98956964519041,-90.03397357996778,64.51733691963508,-83.66997969713474,-86.45179691945717,-24.068494923977383,-89.87168779952314,57.41510470118968,58.73016268582674,33.3333333261875,53.84615377917717
37,-94.42672741021106,-59.05306325054766,-12.417104946555412,-24.82790270514998,0.9142005831174203,-23.79016392668801,33.24750999233095,7.3464840470500405,-44.002481208712545,-58.5941185764227,-59.3244990290969,-72.59729336989429,-26.134176515545064,-31.068171950472703,-97.98956964519041,-94.94148658976653,92.34628921009664,-83.66997969713474,-90.85852823675167,-23.254795940194434,-94.92825146148814,84.26790056115746,-100.0,-38.00027190046083,53.84615377917717
38,-94.42672741021106,-64.58307443773202,-12.539065474334024,-24.775454011905126,-22.326809773403127,-24.878688523581317,-14.899383437477411,-24.896782228054818,-43.521749241267955,-56.565497712821745,-55.526826107999725,-59.47702423624011,-70.99257629972793,-48.03517151216727,-97.98956964519041,-94.94148658976653,-3.6920542331254893,-83.66997969713474,-91.11523103136673,-28.533539343652514,-94.92825146148814,-16.60261938989666,-100.0,-100.0,-100.0
39,-97.19058466204199,-67.40400149087804,-12.60004572573456,-24.86723923582514,-22.29972235151247,-24.81311474905978,-22.216952361679034,-24.84435415818811,-43.61479412589878,-58.877181947945616,-53.13510019338631,-59.15589876322096,-59.760791859350206,-48.03517151216727,-97.98956964519041,-97.599093634993,-72.99483262335698,-83.66997969713474,-93.75356531553393,23.23419593430659,-97.5704198619695,-63.86165790294108,-100.0,-100.0,-100.0
40,-97.19058466204199,-58.85423138802199,-12.706761178174276,-24.801678358527553,-22.367440917334136,-24.878688523581317,-22.33891184263895,-24.896782228054818,-46.204543681568495,-59.34895424240548,-53.0219780197813,-58.66656471625478,-56.99752543249184,-48.03517151216727,-97.98956964519041,-97.599093634993,-72.99483262335698,-83.66997969713474,-93.52538505313463,0.5484743024417327,-97.5704198619695,-63.86165790294108,-100.0,-100.0,-100.0
41,-97.19058466204199,-58.85423138802199,-12.767741429574812,-24.841014889202697,-22.326809773403127,-24.74754097453824,-22.33891184263895,-24.85746116491751,-46.01845391230684,-56.549771984273285,-53.312863601486455,-56.29635293095998,-57.69865274222499,-48.03517151216727,-97.98956964519041,-97.599093634993,-72.99483262335698,-83.66997969713474,-93.52538505313463,1.593922993858584,-97.5704198619695,-63.86165790294108,-100.0,-100.0,-100.0
42,-97.19058466204199,-52.914129479797396,-12.737251303874544,-24.775454011905126,-22.394528339224806,-24.83934425457096,-22.20340132057352,-24.87056819312147,-47.32108242417573,-55.16590658375564,-57.67614738001785,-59.15589876322096,-57.478691235497344,-48.03517151216727,-97.98956964519041,-97.599093634993,-72.99483262335698,-83.66997969713474,-93.68225898359256,-17.98120253314567,-97.5704198619695,-59.57964082056745,-100.0,-100.0,-100.0
43,-97.19058466204199,-63.94929787440443,-12.523820398995127,-24.88035139839485,-22.353897195293797,-24.82622951255898,-22.366013969254098,-24.818140101780216,-45.196557342475074,-58.37395817062375,-55.60762766435717,-59.52289931097254,-60.09073413070371,-48.03517151216727,-97.98956964519041,-97.599093634993,-36.37384857509651,-83.66997969713474,-93.68225898359256,-21.956997569006838,-97.5704198619695,-50.49800015662471,-100.0,-100.0,-100.0
44,-89.53682611979251,-46.41481296585438,-12.645780926773725,-24.854127051772423,-22.353897195293797,-24.800000007047814,5.494952231465618,1.8415361527076186,-44.37466077264332,-58.830004710770105,-54.945054944589415,-59.29352396236432,-17.748144074368867,-16.055145462838027,-97.98956964519041,-90.07927370037034,-52.4451434248836,-83.66997969713474,-86.22361665705786,-38.87987640916519,-89.78057854372503,-71.79829033380676,-100.0,-100.0,-79.75389246352249
45,-89.4608959758327,-52.3424878801261,-12.447595097233219,-24.81479054258027,-22.353897195293797,-24.74754097453824,33.166203679091666,7.35959105377944,-48.56168101295741,-55.46469570959208,-53.571428565944046,-56.83156205265858,-14.764916140782859,-27.844116372048973,-97.98956964519041,-90.04907361845264,-7.047105532237694,-83.66997969713474,-86.92241870919537,-37.57692803819319,-89.91724242742221,-17.041800637021666,-100.0,-100.0,53.16729890078494
46,-88.82308276209179,-49.31030196642953,-12.722006253513172,-24.88035139839485,10.963635147484155,-14.072131135643417,33.220407887917844,7.333377018846093,-47.4606497638257,-57.77637994471594,-28.68455074352061,-48.467008179501214,-14.407478683903904,-27.844116372048973,-97.98956964519041,-89.49037213761113,53.76319927030613,-83.66997969713474,-85.98117512738239,-30.861336433904523,-89.30984739291458,44.99254961994163,-100.0,-25.066325218006142,53.84615377917717
47,-89.3242217152122,-57.47483534429513,-12.706761178174276,-24.81479054258027,11.004266269225127,-14.059016393631438,33.23395892902337,7.320270012116694,-44.622780490399656,-57.77637994471594,-28.215901753715315,-49.41509289862991,-20.690129218404678,-29.656969173774705,-97.98956964519041,-89.95847338012153,39.02493821861883,-83.66997969713474,-86.72276098134842,-27.848590200069033,-89.8565029227275,31.770057245117272,-100.0,33.3333333261875,53.84615377917717
48,-88.12452543666633,-49.73281967938661,24.78085220435726,-14.115256024995986,10.936547703403463,-13.98032787709792,33.20685682461027,7.3989121169167476,-14.18159262293321,-48.59254599570951,-32.25597930681694,-49.46096797336234,-21.18504262543493,-29.59183674449406,-97.98956964519041,-88.7504701776334,39.71392194607131,-83.66997969713474,-85.06845407778516,-34.430281971967794,-88.6568977305079,28.63304839582071,-15.066975086697937,33.3333333261875,53.84615377917717
49,-81.89825360459334,-46.00472224685017,56.42960592831531,13.026945522008674,41.369269315260595,15.357377056101328,64.22521851138455,37.50573431947058,43.24261455688652,-11.715678565452421,22.36586942822892,-4.977444749119073,35.30382183654521,12.755102041360772,-97.98956964519041,-82.46885352469516,41.28660226553623,-83.66997969713474,-79.44951511678644,-35.37273079341888,-82.32480449483293,29.6055211462982,58.73016268582674,50.00000001071882,53.84615377917717
50,-81.89825360459334,-37.52951410160327,62.405671165028764,28.879564677233873,99.72912575890334,28.957377049569203,77.69496578121678,28.85510191100755,24.602620763617793,-6.447554657886442,82.88623143316647,-7.210031335270514,32.41682704103623,-10.714285710474542,-97.98956964519041,-82.46885352469516,35.25050550098263,-83.66997969713474,-79.43525384951027,-25.1448435803497,-82.32480449483293,24.131440664186186,58.73016268582674,50.00000001071882,53.84615377917717
51,-81.89825360459334,-37.60407604496038,62.39042611466738,28.9057890238563,99.67495091512197,28.8786885330357,77.61365946797753,28.881315945940884,29.31689540098816,-7.092310120969756,80.5591467530482,-7.867573981237598,30.492163874062342,-10.410334356046036,-97.98956964519041,-82.46885352469516,35.25050550098263,-83.66997969713474,-79.33542498558678,-23.10544612954567,-82.32480449483293,24.131440664186186,58.73016268582674,50.00000001071882,53.84615377917717
52,-74.48747152376166,-31.204175462280197,62.37518103932851,28.9057890238563,55.35992415304406,28.865573769536496,55.47123787567284,28.85510191100755,29.115298138250978,-9.356817118918116,26.22818359970745,-7.867573981237598,14.146274401140516,-7.446808512530382,-97.98956964519041,-74.87353338503087,-1.8797274168352232,-83.66997969713474,-72.31888191797646,-24.562894305888204,-74.9145850763278,-12.995059208065925,58.73016268582674,50.00000001071882,53.84615377917717
53,-62.11085800108739,-30.644960856561767,62.32944586326684,28.97134990115387,55.35992415304406,28.904918038546867,55.43058473015424,28.894422974144845,33.178258506983155,-9.026576510219698,25.533290236215095,-10.360119265746988,18.72422325287097,-6.079027355352807,-97.98956964519041,-62.204599797390436,-13.218003438985676,-83.66997969713474,-58.385624634996454,-26.010042498693636,-62.265583471821984,-26.499882351572708,58.73016268582674,50.00000001071882,53.84615377917717
54,-49.658314346893704,-28.432956380873613,62.37518103932851,28.932013370478728,55.30574930926275,28.8786885330357,55.43058473015424,28.894422974144845,26.94425060153118,-5.252398180305761,23.464770520554396,-8.632158426490506,19.41160295857938,-6.079027355352807,-97.98956964519041,-49.747066773277915,-24.09196436126711,-83.66997969713474,-47.21905305405297,-21.436848217706086,-49.6621365026789,-39.78511489721536,58.73016268582674,50.00000001071882,53.84615377917717
55,-24.601366740634404,-22.20703367281338,62.29895571258905,28.8140037999363,55.238030743441044,28.98360655508037,55.45768683456731,28.85510191100755,26.94425060153118,-6.353200183535421,24.88687783830966,-9.014450649116966,21.418751704653673,-6.079027355352807,-97.98956964519041,-23.956198393971533,-27.282258681541983,-83.66997969713474,-28.094694819013043,-32.632934219084966,-24.470427451139926,-37.87153948166955,71.4285732106637,56.666658821217055,66.15384366809852
56,-24.601366740634404,-22.157325717362,62.405671165028764,28.892676839803585,55.31929303130306,28.957377049569203,55.43058473015424,28.80267384114083,32.821586411120464,-8.444724012860348,21.509372978498718,-8.64745010136538,22.381083310664692,-6.589231446967133,-97.98956964519041,-24.33369939320282,-21.665543335512346,-83.66997969713474,-27.26754135905344,-26.705291629189315,-24.470427451139926,-32.56999450785551,84.1269837150839,70.00000261753186,78.4615335372313
57,0.03037205148812916,-15.57102024574894,62.405671165028764,28.800891615883586,55.33283673115341,28.83934426402533,55.43058473015424,28.78956681293687,26.634100960687633,-8.208837878512938,23.141564321601678,-12.363330528344108,24.8281550701943,-6.252713851220037,-97.98956964519041,1.049467885162656,-26.35362840818452,-83.66997969713474,2.5242441489953933,-25.0006437610476,0.8730999912178845,-41.14971375385492,91.53107825289598,76.6666614280301,87.69231001213586
58,27.03113137596111,15.484031310474961,62.37518103932851,28.958237717101156,55.292205609412406,28.94426230755721,55.36282945802046,28.78956681293687,27.052802979637548,-13.178172660242495,25.921137696140008,-12.730331051041787,21.73494637198243,-6.469821966607697,-97.98956964519041,27.414107593688612,0.7713622365030091,-83.66997969713474,23.773531082009924,-14.690356650993273,27.279629488909748,-10.4854521183493,99.99999999999997,83.33333333690629,93.84614893097987
59,62.56643888848298,-0.9320243622061213,62.35993598896712,28.800891615883586,55.40055529697506,28.891803275047664,55.43058473015424,28.907529980874244,25.905249275486682,-9.325365610291072,21.735617325708745,-12.424497277951403,23.329667312650955,-4.874077298055113,-97.98956964519041,65.52663882105865,-4.605706588161468,-83.66997969713474,61.19509411549585,-19.07815116334238,65.31774352339484,-18.547564890851632,99.99999999999997,83.33333333690629,93.84614893097987
60,78.51176916980391,0.31067478875937127,62.28371066222766,28.8140037999363,55.346380453193746,28.83934426402533,55.43058473015424,28.894422974144845,26.75816080686205,-11.008020136645143,19.990303809000764,-12.837372875381504,24.470717613315344,-5.91619627325845,-97.98956964519041,80.05287732788587,-3.317606545026166,-83.66997969713474,75.25667426514563,-18.104802382842248,80.85187152004285,-13.559720796827563,99.99999999999997,83.33333333690629,93.84614893097987
61,79.6659073689405,1.9883186262747472,62.37518103932851,39.64466007211573,55.3734678750844,40.957377056445125,55.444135771259766,46.09083165133751,23.672171815679675,3.4596634742407986,19.941822896367952,24.826057041085065,23.05471541234833,24.42466347021228,-97.98956964519041,81.77428188833893,-16.033850071161226,-83.66997969713474,81.4318311326531,-24.604094258599645,83.6458886912174,-32.08375814546595,99.99999999999997,83.33333333690629,93.84614893097987
62,79.6659073689405,6.027090846552554,62.37518103932851,82.57391987556502,55.278661887372095,50.40000000739161,55.47123787567284,82.59387902186594,25.17639761569322,62.91869791825752,19.473173880085596,14.993501027029168,23.89331867223281,60.29092487568657,-97.98956964519041,82.42358360503756,0.09735640283220448,-83.66997969713474,81.6885054188278,-24.609244247414985,82.85627512769828,-6.2191200658310635,99.99999999999997,83.33333333690629,93.84614893097987
63,79.6659073689405,2.7339381209260694,74.78466347319198,82.63948075286262,55.22448704359073,50.37377050188044,55.51189104339349,82.54145095199922,43.769868953942805,61.91225036361379,25.03232062916223,14.901750902618232,23.810833093132388,57.5879287848645,-97.98956964519041,84.37148877987336,11.016251030998475,-83.66997969713474,80.16257842451732,-20.133899840827652,83.15997266361127,-0.901890036463243,99.99999999999997,83.33333333690629,93.84614893097987
