Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
10,-99.33181473041681,-79.73157698579394,-49.98094365582639,-56.900281911280416,-55.63079839414074,-57.15409835336559,-55.60674841772012,-57.07451340508902,-63.69698379355309,-72.32269224729781,-71.60633484083225,-73.30071106303451,-72.4360736862204,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.56816885239292,-25.917342614796304,-97.70708374467151,-62.43431887548321,-100.0,-100.0,-100.0
11,-99.33181473041681,-79.73157698579394,-50.11814923396636,-56.847833218035554,-55.64434211618108,-56.98360655679936,-55.63385052213321,-57.08762041181843,-64.25525315977521,-73.81663783525589,-71.60633484083225,-77.00129979258985,-72.32609293285657,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.56816885239292,-25.773142794650425,-97.70708374467151,-62.43431887548321,-100.0,-100.0,-100.0
12,-99.33181473041681,-79.73157698579394,-50.087659108266095,-56.900281911280416,-55.72560438185306,-57.21967212788712,-55.60674841772012,-57.07451340508902,-66.95355509101054,-73.29768831392653,-71.60633484083225,-76.64959094727243,-74.15452295950102,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.56816885239292,-25.773142794650425,-97.70708374467151,-61.35205081322447,-100.0,-100.0,-100.0
13,-99.33181473041681,-79.73157698579394,-49.96569860546501,-56.900281911280416,-55.67142953807174,-57.21967212788712,-55.620299481027686,-57.00897830701837,-66.6278979592322,-75.97106463288128,-71.60633484083225,-72.73491857154305,-71.95490789222451,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.56816885239292,-26.257242189649048,-97.70708374467151,-62.450003931036974,-100.0,-100.0,-100.0
14,-99.33181473041681,-79.73157698579394,-50.14863938464415,-56.93961844195555,-55.617254694290416,-56.97049179330017,-55.511891041173286,-57.06140637688508,-64.86004497085351,-72.07108035863688,-71.60633484083225,-73.20896092860201,-71.95490789222451,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.56816885239292,-24.42899447856095,-97.70708374467151,-62.68527958445487,-100.0,-100.0,-100.0
15,-99.33181473041681,-79.73157698579394,-49.98094365582639,-57.110076705742856,-55.59016727239975,-56.89180327676665,-55.552544208893934,-57.08762041181843,-64.86004497085351,-72.62148136540472,-71.60633484083225,-73.3771695075598,-74.52570800013308,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.56816885239292,-24.25904468733759,-97.70708374467151,-61.97945259850282,-100.0,-100.0,-100.0
16,-99.33181473041681,-79.73157698579394,-50.11814923396636,-56.87405756465799,-55.59016727239975,-57.11475410584243,-55.5931973766146,-57.03519234195172,-64.86004497085351,-73.21905959904205,-71.60633484083225,-75.21217218368295,-75.02062139139649,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.56816885239292,-23.40414575928095,-97.70708374467151,-61.57164143678697,-100.0,-100.0,-100.0
17,-99.33181473041681,-79.73157698579394,-49.996188731165276,-57.22808627628528,-55.53599240642841,-56.996721320298555,-55.66095264874834,-57.022085335222314,-64.86004497085351,-76.80452901374855,-71.60633484083225,-74.95221347029265,-74.84190266746182,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.56816885239292,-24.325994601001216,-97.44894085506797,-61.57164143678697,-100.0,-100.0,-100.0
18,-99.33181473041681,-79.73157698579394,-49.98094365582639,-56.900281911280416,-55.684973237922065,-56.97049179330017,-55.56609527220151,-57.11383444675178,-64.86004497085351,-74.65010221612314,-71.60633484083225,-72.9490022177171,-72.51855925180637,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.56816885239292,-24.217844743063893,-97.44894085506797,-60.034507097547845,-100.0,-100.0,-100.0
19,-99.33181473041681,-79.73157698579394,-50.05716898256583,-56.86094538060528,-55.52244870657808,-57.009836062310534,-55.620299481027686,-57.100727440022375,-65.1236721719224,-74.8388111339071,-71.60633484083225,-72.91841883790266,-72.73852075853401,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.56816885239292,-22.08059741026567,-97.44894085506797,-65.97913888649563,-100.0,-100.0,-100.0
20,-99.33181473041681,-79.73157698579394,-49.96569860546501,-56.88716972722771,-55.60371097225007,-57.03606556782171,-55.49834000006776,-57.100727440022375,-65.1236721719224,-74.8073596458921,-71.60633484083225,-73.16308586138575,-72.73852075853401,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.56816885239292,-24.480494408903066,-97.44894085506797,-60.238412665556574,-100.0,-100.0,-100.0
21,-96.87167805591795,-71.33093078186813,-49.996188731165276,-57.17563758304043,-55.576623550359415,-57.12786884785441,-55.4847889367602,-57.07451340508902,-65.1236721719224,-74.90171410478408,-71.60633484083225,-76.31317378935684,-72.02364586279535,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.3114660563759,-24.480494408903066,-97.44894085506797,-62.559799217119846,-100.0,-100.0,-100.0
22,-96.87167805591795,-71.33093078186813,-50.14863938464415,-57.14941323641799,-55.60371097225007,-57.07540983683207,-55.66095264874834,-57.08762041181843,-65.1236721719224,-72.30696650329031,-71.60633484083225,-73.77475342009348,-72.40857849844254,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.3114660563759,-24.19209477367396,-97.44894085506797,-63.500901882188174,-100.0,-100.0,-100.0
23,-96.87167805591795,-69.7775568533413,-50.04192393220444,-57.044515828445284,-55.59016727239975,-57.2459016333983,-55.4847889367602,-57.08762041181843,-65.1236721719224,-77.48073596484686,-71.60633484083225,-76.20613196752251,-75.10310695698246,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.3114660563759,-24.19209477367396,-97.44894085506797,-63.500901882188174,-100.0,-100.0,-100.0
24,-96.87167805591795,-67.73953025838112,-49.96569860546501,-56.900281911280416,-55.60371097225007,-56.82622950224512,-55.47123789565467,-57.06140637688508,-65.1236721719224,-75.57792105588238,-71.60633484083225,-73.71358666547539,-72.61479241240747,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.3114660563759,-24.264194684590674,-97.44894085506797,-64.36357932088441,-100.0,-100.0,-100.0
25,-96.87167805591795,-67.73953025838112,-50.02667885686555,-57.188749745610146,-55.576623550359415,-56.931147545777016,-55.620299481027686,-57.11383444675178,-66.17818097111645,-75.26340619634448,-71.60633484083225,-75.1662971164667,-72.61479241240747,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.3114660563759,-25.438393213675663,-97.44894085506797,-61.74417691938654,-100.0,-100.0,-100.0
26,-96.87167805591795,-67.73953025838112,-50.11814923396636,-57.14941323641799,-55.684973237922065,-56.95737705128819,-55.511891041173286,-57.08762041181843,-63.51089400650621,-77.3392042765089,-71.60633484083225,-77.15421668164043,-72.61479241240747,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.3114660563759,-25.48989314908043,-97.44894085506797,-66.07324914272311,-100.0,-100.0,-100.0
27,-96.87167805591795,-64.88132223152053,-50.13339430930525,-56.99206713520042,-55.684973237922065,-57.140983611353604,-55.4847889367602,-57.07451340508902,-66.24021090182589,-72.32269224729781,-71.60633484083225,-76.68017432458147,-72.61479241240747,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.3114660563759,-25.227243477334838,-97.44894085506797,-60.01882204199408,-100.0,-100.0,-100.0
28,-96.856492027126,-52.97626444956172,-50.072414057904716,-57.044515828445284,-55.76623552578407,-57.07540983683207,-55.674503689853864,-57.07451340508902,-64.98410482973168,-76.52146563964912,-71.60633484083225,-77.61296735129757,-75.03436898641162,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.3114660563759,-25.227243477334838,-97.44894085506797,-65.97913888649563,-100.0,-100.0,-100.0
29,-96.856492027126,-53.013545411060235,-50.02667885686555,-56.834721033982845,-55.563079828319076,-56.87868851326746,-55.49834000006776,-57.04829937015567,-64.98410482973168,-73.09325365471159,-71.60633484083225,-73.10191910676768,-72.71102557075616,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.3114660563759,-22.858246438590257,-97.44894085506797,-62.27746842273903,-100.0,-100.0,-100.0
30,-96.856492027126,-55.72262954306257,-50.11814923396636,-57.17563758304043,-55.684973237922065,-56.839344265744316,-55.552544208893934,-57.00897830701837,-64.98410482973168,-77.04041515840197,-71.60633484083225,-74.2182123998434,-72.79351113634213,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.3114660563759,-18.11510236891067,-97.44894085506797,-62.16767311095778,-100.0,-100.0,-100.0
31,-96.856492027126,-55.05157201212844,-50.102904183604984,-57.17563758304043,-55.72560438185306,-56.85245900775629,-55.647401585440775,-57.11383444675178,-67.75994417244826,-73.37631703138752,-71.60633484083225,-75.8544231196997,-72.73852075853401,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.43981745485172,-29.584138030634897,-97.44894085506797,-59.32868011159579,-100.0,-100.0,-100.0
32,-96.856492027126,-54.66633528102995,-50.04192393220444,-57.16252539898772,-55.59016727239975,-57.23278689138631,-55.56609527220151,-57.06140637688508,-64.96859734895986,-76.99323792895599,-71.60633484083225,-76.23671534483155,-72.88974429469083,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.43981745485172,-25.407493252095293,-97.44894085506797,-62.19904322206531,-100.0,-100.0,-100.0
33,-96.856492027126,-54.840313155649895,-50.11814923396636,-56.900281911280416,-55.64434211618108,-57.21967212788712,-55.56609527220151,-57.03519234195172,-64.96859734895986,-75.60937254132088,-71.60633484083225,-77.2153834387639,-72.88974429469083,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.26868225688396,-27.40569075356298,-97.44894085506797,-60.818759309871986,-100.0,-100.0,-100.0
34,-96.856492027126,-56.75406983754954,-49.996188731165276,-56.87405756465799,-55.563079828319076,-57.062295073332876,-55.5931973766146,-57.06140637688508,-64.53438784161591,-75.200503222891,-71.60633484083225,-77.39888370512352,-72.98597745303951,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.52538505313463,-27.910390123229774,-97.44894085506797,-66.84181632519186,-100.0,-100.0,-100.0
35,-96.856492027126,-53.63489498654299,-50.05716898256583,-56.900281911280416,-55.60371097225007,-57.20655738587514,-55.56609527220151,-57.04829937015567,-64.53438784161591,-75.82953294454332,-71.60633484083225,-76.06850676587376,-73.16469617922658,-62.939643943886665,-97.97445362754839,-97.65949379511741,-74.97191642339254,-80.6241316699861,-93.2972047914363,-27.302690882753446,-97.44894085506797,-63.23425614336112,-100.0,-100.0,-100.0
36,-94.39635535312476,-49.931651541912274,-50.01143380650417,-57.17563758304043,-55.617254694290416,-57.009836062310534,-55.63385052213321,-57.100727440022375,-67.12413739474488,-75.42066362611344,-71.60633484083225,-76.92484134806456,-75.85922463551411,-62.939643943886665,-97.97445362754839,-95.00188674865394,-74.6124466413448,-80.6241316699861,-91.01540216744326,-28.270889671906918,-94.85232708248567,-69.97882520018682,-100.0,-100.0,-100.0
37,-94.39635535312476,-50.801540955732165,-49.95045353012612,-56.900281911280416,-55.563079828319076,-57.02295082580972,-55.57964631330703,-56.99587127881442,-64.28626812385957,-71.85091995541444,-71.60633484083225,-73.19366924120018,-73.42590046649482,-62.939643943886665,-97.97445362754839,-95.00188674865394,-48.88040141650939,-80.6241316699861,-91.08670849915096,-28.693189144588576,-94.85232708248567,-63.84597287308569,-100.0,-100.0,-100.0
38,-94.39635535312476,-50.801540955732165,-50.02667885686555,-57.22808627628528,-55.576623550359415,-56.865573771255484,-55.63385052213321,-57.00897830701837,-64.0536558894158,-74.88598836335309,-71.60633484083225,-75.90029818691596,-75.74924388215028,-62.939643943886665,-97.97445362754839,-95.00188674865394,-49.928854938279535,-80.6241316699861,-90.81574443725972,-28.456289440545362,-94.85232708248567,-69.1788879323089,-100.0,-100.0,-100.0
39,-89.35459377229851,-47.88119796725129,-49.95045353012612,-56.926506257902844,-55.6578858160314,-57.03606556782171,31.214851961530826,7.372698081983401,-64.31728308794393,-72.60575562139724,-70.95992242968829,-76.25200703473877,2.474566940550247,-26.17238384265739,-97.97445362754839,-90.03397357996778,-10.447090537234772,-80.6241316699861,-89.70336565747897,-30.79438651770957,-89.91724242742221,-24.366716338162774,-100.0,-100.0,-10.412999278725778
40,-89.35459377229851,-55.4119547553212,-49.93520847976473,-56.913394095333125,-55.576623550359415,-57.15409835336559,33.288163160051596,7.3858051101873485,-67.3102271843325,-73.84808932069438,-73.65869424522145,-76.84838290353926,-13.362661543840602,-26.17238384265739,-97.97445362754839,-90.03397357996778,15.374822121456162,-80.6241316699861,-85.81003993175119,-41.2179734863294,-89.91724242742221,3.3644420160550084,-100.0,-100.0,53.84615377917717
41,-89.35459377229851,-54.71604323648133,-50.04192393220444,-57.21497411371556,10.977178847334471,-14.111475404653774,33.20685682461027,7.3464840470500405,-67.3102271843325,-72.07108035863688,-28.118939875495556,-50.25613579341889,-16.510860590579313,-28.017802867916195,-97.97445362754839,-90.03397357996778,33.43817868469236,-80.6241316699861,-83.30005704535884,-35.2027810064144,-89.91724242742221,23.049172627625836,-100.0,-13.166052212929714,53.84615377917717
42,-89.35459377229851,-54.71604323648133,-49.98094365582639,-56.926506257902844,10.977178847334471,-13.9934426191099,33.20685682461027,7.3989121169167476,-67.77545165576082,-76.94606069951,-27.359405303985106,-50.25613579341889,-19.27412703996174,-28.23491098330385,-97.97445362754839,-90.03397357996778,45.090990770735786,-80.6241316699861,-87.52139189974598,-28.49748938903793,-89.91724242742221,34.263979304978506,-100.0,33.3333333261875,53.84615377917717
43,-89.35459377229851,-41.34460047144968,-50.087659108266095,-57.01829148182285,10.963635147484155,-14.072131135643417,33.19330578350477,7.3464840470500405,-65.07714972452548,-75.31058342321396,-28.959276003363456,-50.25613579341889,-17.830629630945225,-28.23491098330385,-97.97445362754839,-88.87127049788222,56.90855986015637,-80.6241316699861,-86.40901311996522,-31.474185667415064,-88.6568977305079,46.13755785301868,-100.0,33.3333333261875,53.84615377917717
44,-88.17008352353983,-41.145768608924,24.857077531096692,-13.99724645445356,11.004266269225127,-13.9934426191099,33.26106105563849,7.294055977183348,-14.212607584476814,-49.56754206749124,-29.056237881583208,-51.26538726215489,-20.08523509179669,-28.23491098330385,-97.97445362754839,-88.87127049788222,35.58001945865729,-80.6241316699861,-83.92755276578865,-25.273593419705392,-88.6568977305079,25.26076386740786,-3.198637573551892,33.3333333261875,53.84615377917717
45,-81.77676537376003,-30.073319256890464,39.30939858669845,-1.6193535811697757,25.44186362367958,0.0,47.327054666962795,20.872927447031373,22.229975964160815,-21.02531844590679,2.8926955375524983,-24.673140152034506,14.105031611590306,-1.5306122570574558,-97.97445362754839,-82.3027530840438,42.55972439035004,-80.6241316699861,-78.97889332471166,-43.324320849109505,-82.24888011583047,30.907379806421034,58.73016268582674,33.433324907489066,53.84615377917717
46,-81.77676537376003,-30.38399402427177,62.39042611466738,28.9057890238563,99.74266948094368,39.685245899486404,77.60010840466995,71.7805885059185,25.067845237586866,-8.413272529998366,84.69618618436957,6.017279607691037,32.40307945953553,36.25705601672915,-97.97445362754839,-82.63495396287254,41.361491783524244,-80.6241316699861,-78.97889332471166,-29.048538700231507,-82.24888011583047,31.942592753415227,58.73016268582674,50.00000001071882,53.84615377917717
47,-81.77676537376003,-29.47682366931344,62.23797546118851,28.853340330611445,99.66140719308166,39.619672124964836,77.6678636768037,71.7805885059185,29.952702176150808,-7.9415002355384985,83.41952165746687,6.950072651944865,32.41682704103623,34.29222752889642,-97.97445362754839,-82.37825328389006,36.25402531686791,-80.6241316699861,-79.23559611932674,-22.255697190304367,-82.24888011583047,31.628891847926866,58.73016268582674,50.00000001071882,53.84615377917717
48,-81.77676537376003,-32.50900956264995,62.35993598896712,28.722218576016303,99.72912575890334,34.583606551126735,77.62721050908306,59.43377678531081,25.145382654149614,-16.779367821532986,84.56690368890224,-16.522669927556578,32.32059390295919,9.55275727269725,-97.97445362754839,-82.37825328389006,35.325395043510454,-80.6241316699861,-79.73474044361728,-22.291747145762724,-82.24888011583047,29.683946372670277,58.73016268582674,50.00000001071882,53.84615377917717
49,-81.77676537376003,-32.496582568697086,62.42091624036766,7.454271295442879,99.71558205905299,7.4622950807244735,77.6678636768037,7.4382331800540555,32.775063956101306,-31.986161344088195,91.74208145921952,-31.462650034899738,35.1663458863939,-26.66087712451148,-97.97445362754839,-82.37825328389006,25.7694900010073,-80.6241316699861,-79.32116371831061,-23.548345572676624,-82.24888011583047,13.763626395674365,58.73016268582674,50.00000001071882,53.84615377917717
50,-54.6848898929566,-18.193115440441304,62.405671165028764,7.362486071522881,99.70203833701268,7.488524586235641,77.6814147179092,7.3858051101873485,33.410870731263955,-31.451486083904356,96.78409825290393,-32.86948542619097,48.63898816783151,-24.609205379852384,-97.97445362754839,-54.73007999281889,-16.573054738097895,-80.6241316699861,-54.12150598579051,-33.06038368480084,-54.70351529531192,-29.00948944128932,58.73016268582674,53.33333595443813,53.84615377917717
51,-29.552012137761338,-17.84515969120141,62.29895571258905,7.388710418145308,99.60723234930032,7.357377058679788,77.65431261349613,7.307162983912733,31.332868104582445,-30.16197515773773,96.78409825290393,-34.0928205436064,51.52598294081642,-25.07598785194626,-97.97445362754839,-29.392243024962752,-21.351007271619373,-80.6241316699861,-23.94466628932392,-21.57074804503334,-29.496621357025745,-35.06391654201835,71.4285732106637,53.33333595443813,66.15384366809852
52,-24.859529217159746,-17.74574375993857,62.28371066222766,7.441159111390164,99.76975690283433,7.449180338712509,77.70851684452438,7.294055977183348,34.79103668510305,-29.80028306617733,96.7194570184088,-33.22119427401376,51.91091558322083,-25.16283109098712,-97.97445362754839,-24.80180064808316,-15.389800049593589,-80.6241316699861,-28.18026240865065,-35.44998069736981,-24.440057702524413,-27.98996157554727,84.1269837150839,59.99999476493636,75.96299830874
53,-24.859529217159746,-18.25525041020562,62.35993598896712,7.3755982340925925,99.66140719308166,7.475409844223677,77.62721050908306,7.412019145120709,30.75909125250702,-31.105519746657478,96.52553328844635,-33.71052832097994,53.2444322276115,-26.541467661937546,-97.97445362754839,-24.514899879761032,-21.321051459516198,-80.6241316699861,-22.575584714928084,-15.159006063514163,-24.485612337887133,-35.94227903626835,84.1269837150839,59.99999476493636,78.4615335372313
54,-24.859529217159746,-18.603206159445513,62.37518103932851,7.480495642065307,99.66140719308166,7.409836069702138,77.6678636768037,7.3989121169167476,31.93765991820149,-32.520836604272034,95.60439560422103,-30.224023242609434,52.790761610131426,-24.97828919913254,-97.97445362754839,-24.27329923926341,-11.450610353120055,-80.6241316699861,-27.837992003368868,-37.1546285663553,-24.485612337887133,-30.091757503548052,84.1269837150839,59.99999476493636,78.4615335372313
55,-24.859529217159746,-20.2311420415095,62.35993598896712,7.441159111390164,99.82393174661564,7.436065575213306,77.65431261349613,7.3464840470500405,28.44847637613725,-33.731718810401176,95.60439560422103,-33.46586129749685,52.007148743821915,-26.82370820660585,-97.97445362754839,-24.378999521027353,-11.285853374282723,-80.6241316699861,-23.060467769605907,-19.531350600979508,-24.485612337887133,-24.225550940972354,84.1269837150839,59.99999476493636,78.4615335372313
56,-24.859529217159746,-15.91897601534891,62.39042611466738,7.3755982340925925,88.60973793000034,7.501639349734845,77.62721050908306,7.3989121169167476,30.77459874598256,-30.618021697884082,76.16354235726922,-32.08960930606318,51.23728348153716,-25.16283109098712,-97.97445362754839,-24.665900289349494,-11.97483712627502,-80.6241316699861,-23.33143183850686,-36.46452942889384,-24.485612337887133,-22.500196063579892,84.1269837150839,59.99999476493636,78.4615335372313
57,-24.859529217159746,-21.486268166067795,62.34469091362823,7.441159111390164,76.46102798049208,7.449180338712509,71.56988956220133,7.320270012116694,27.781654639430997,-33.25994654170636,29.65416937215123,-32.13548435574171,22.271102546038833,-25.65132435505572,-97.97445362754839,-24.092098752705198,-12.693776690370498,-80.6241316699861,-28.137478602149017,-37.88077765843135,-24.485612337887133,-28.11544191718393,84.1269837150839,59.99999476493636,78.4615335372313
58,-24.859529217159746,-22.10761774155055,74.83039867423113,7.336261724900453,55.40055529697506,7.488524586235641,55.40348262574116,7.3858051101873485,50.28301153869472,-33.03978613590741,29.282482234088633,-32.609526727833,23.563376400879292,-26.584889281457983,-97.97445362754839,-24.43939967496678,-5.41451358856645,-80.6241316699861,-25.24244152733891,-24.92854385097466,-24.485612337887133,-23.849109864665678,84.1269837150839,59.99999476493636,78.4615335372313
59,-24.859529217159746,-19.8956132658624,74.7694184228306,7.428046948820452,55.292205609412406,7.475409844223677,55.45768683456731,7.372698081983401,43.61479414622477,-30.791004866507528,27.003878493080222,-30.86627418864775,23.46714324027819,-25.640468959068365,-97.97445362754839,-24.49979985364611,-12.753688314576848,-80.6241316699861,-27.196235022672596,-42.63937171227622,-24.485612337887133,-24.774527474180232,84.1269837150839,59.99999476493636,78.4615335372313
60,-24.859529217159746,-23.0644960926804,74.86088879993142,7.3755982340925925,55.30574930926275,7.436065575213306,55.43058473015424,7.307162983912733,47.10397766288152,-32.583739569996006,30.720749847229143,-34.41394601662555,22.752268349044343,-25.640468959068365,-97.97445362754839,-24.4695997519365,-14.371302339926615,-80.6241316699861,-27.595550487712785,-27.7558903161717,-24.485612337887133,-24.539251820762345,84.1269837150839,59.99999476493636,78.4615335372313
61,-24.859529217159746,-19.957748235626717,74.83039867423113,7.3755982340925925,55.30574930926275,7.4622950807244735,55.47123787567284,7.425126151850108,46.14251375339978,-34.56518319642146,25.355526828114947,-32.82361037651244,23.87957106820805,-25.640468959068365,-97.97445362754839,-24.10719880356001,-8.814498618103315,-80.6241316699861,-25.171135190958054,-41.42397322879224,-24.485612337887133,-24.225550940972354,84.1269837150839,59.99999476493636,78.4615335372313
62,-24.859529217159746,-20.566670817156606,74.78466347319198,7.362486071522881,55.3734678750844,7.436065575213306,55.41703366684666,7.3989121169167476,47.18151507944428,-29.81600879472579,26.535229476797866,-34.76565486444836,22.821006324120006,-25.640468959068365,-97.97445362754839,-24.45449972582159,-10.3272672888221,-80.6241316699861,-21.149458080773854,-34.51268186895293,-24.485612337887133,-22.515881093435283,84.1269837150839,59.99999476493636,78.4615335372313
63,0.7593014364879593,-15.285199445913292,74.84564372459252,7.3755982340925925,55.21094332155039,7.449180338712509,55.34927839471291,7.320270012116694,49.01139798836945,-32.520836604272034,29.638009050288915,-32.77773530178002,23.494638425803643,-27.583586637140883,-97.97445362754839,1.4571689613636494,-15.359844237490421,-80.6241316699861,-3.5225327929033483,-34.42513197808981,1.0857186086641661,-30.091757503548052,84.1269837150839,59.99999476493636,78.4615335372313
