Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
29,75.0949126916126,17.149248174397542,74.79990854853088,82.58703205961774,55.35992415304406,82.57049181513116,55.36282945802046,82.51523691706586,45.9409164906626,65.74933165925171,22.430510662724046,64.09511432264745,24.635688748992095,58.33695180162668,-97.95933760990637,76.47416784824601,-5.5642926736220915,-79.90809020368432,74.57216200741719,-30.299987135798748,76.70637004638503,-20.88463649796867,71.4285732106637,33.3333333261875,66.15384366809852
30,87.35003797847743,17.111967192538955,74.7694184228306,82.60014422218745,55.38701159712474,82.63606556816549,55.45768683456731,82.51523691706586,44.25060092138742,64.28683756446165,22.22042663737635,63.819863899306796,27.110255694047154,58.95570994204208,-97.95933760990637,89.52060243511774,-11.001273122492904,-79.90809020368432,86.72276097433873,-27.63744046457198,89.27947761917137,-25.150968550486922,71.4285732106637,33.3333333261875,66.15384366809852
31,87.35003797847743,17.59661985490027,74.81515359889227,82.65259293691531,55.33283673115341,82.57049181513116,55.37638052132806,82.39727374912852,42.265643179336735,62.824343443906514,23.85261798047931,64.72207356875697,26.12042892503476,57.457663908517716,-97.95933760990637,89.91320346046392,1.7299483219636471,-79.90809020368432,83.89903023590948,-19.706450381018207,89.03651960536833,-9.936475559443053,71.4285732106637,33.3333333261875,66.15384366809852
32,87.35003797847743,17.57176586699454,74.86088879993142,82.60014422218745,55.30574930926275,82.64918033166467,55.51189104339349,82.58077201513655,39.024579355028834,63.23321277264242,24.434389143889618,61.893111111299675,26.684080284616613,56.52409899990094,-97.95933760990637,90.41150479231398,-4.740507754895631,-79.90809020368432,85.90986879100156,-19.654950442238338,89.50725077110611,-20.335659939062424,71.4285732106637,33.3333333261875,66.15384366809852
33,87.35003797847743,17.58419286094741,74.8761338502928,82.57391987556502,55.292205609412406,82.57049181513116,55.45768683456731,82.48902288213253,42.80840504446107,64.47554646163354,21.153846162298436,63.009404404375374,25.460544404851817,57.24055579313004,-97.95933760990637,89.71690294779084,-6.537856677404221,-79.90809020368432,88.10610382535698,-21.84884770263177,89.43132638712787,-17.982903302089994,71.4285732106637,33.3333333261875,66.15384366809852
34,87.35003797847743,16.043245936553475,74.83039867423113,82.66570509948505,55.31929303130306,82.64918033166467,55.444135771259766,82.47591585392857,44.4832131456682,63.48482466130335,21.622495152103724,62.79532075569594,25.831729443231453,58.71689099910871,-97.95933760990637,89.64140274299659,-0.20220176727912076,-79.90809020368432,82.43011979525359,-21.045448704917245,89.18836837332479,-13.591090882236713,71.4285732106637,33.3333333261875,66.15384366809852
35,87.35003797847743,16.813719398750436,74.89137892563167,82.50835899826748,55.38701159712474,82.68852460067507,55.444135771259766,82.63320008500324,42.715360159830254,64.60135241884655,24.579831934742188,63.95748912350405,25.804234257706014,56.882327387622766,-97.95933760990637,90.23030430575581,-2.0894181015574134,-79.90809020368432,86.95094123673802,-18.88245141116684,89.32503225453407,-22.32766058098032,71.4285732106637,33.3333333261875,66.15384366809852
36,87.35003797847743,16.06809992445919,74.86088879993142,82.61325640624017,55.33283673115341,82.6229508261535,55.444135771259766,82.52834392379529,45.28960222202443,64.45982073308508,21.04072398869343,58.78889823050167,27.178993669122804,58.977420751802285,-97.95933760990637,89.24880171765038,-0.546693643275276,-79.90809020368432,80.17683970113974,-28.770439047695728,88.9909649948845,-12.069641598551371,71.4285732106637,33.3333333261875,66.15384366809852
37,87.35003797847743,17.907294642641645,74.86088879993142,82.5476955289426,55.292205609412406,82.6229508261535,55.484788938980415,82.55455798020319,42.56028532670473,67.44771191415424,23.238526173344383,64.30919794627295,25.625515540528568,56.84976118187517,-97.95933760990637,90.15480410096156,-6.762525280447889,-79.90809020368432,80.87564174159444,-24.037594965772108,89.41614150038065,-21.323817745093677,71.4285732106637,33.3333333261875,66.15384366809852
38,87.35003797847743,18.4168012929087,74.7694184228306,82.7312659767826,55.3734678750844,82.58360655714316,55.43058473015424,82.56766498693261,42.42071798705477,64.17675736156218,22.05882352466145,64.30919794627295,26.079186135484562,56.882327387622766,-97.95933760990637,88.56929989924215,-16.782745447359872,-79.90809020368432,86.8368511172212,-27.73529034150353,89.23389263154989,-27.911536349175194,71.4285732106637,33.3333333261875,66.15384366809852
39,87.35003797847743,13.321734810598272,74.86088879993142,82.65259293691531,55.31929303130306,82.57049181513116,55.444135771259766,82.48902288213253,41.73838878228044,64.20820884442415,22.430510662724046,66.29711753399522,24.663183934517548,59.78072078407227,-97.95933760990637,90.48700499710823,-12.499063874890197,-79.90809020368432,81.38904734951713,-33.80713275070128,89.64391465231539,-26.578307577944784,71.4285732106637,33.3333333261875,66.15384366809852
40,87.35003797847743,17.062259237087574,74.81515359889227,82.65259293691531,55.26511818752175,82.67540983717586,55.444135771259766,82.48902288213253,43.49073427464286,65.12030192471684,21.44473174400359,61.29673523999378,27.44019796540067,59.71558835479162,-97.95933760990637,88.97700100018305,-13.098180190573004,-79.90809020368432,80.4763262999199,-32.24668470186167,89.1579986247093,-23.347188446722356,71.4285732106637,33.3333333261875,66.15384366809852
41,87.35003797847743,15.235491492497914,74.83039867423113,82.58703205961774,55.40055529697506,82.6229508261535,55.40348262574116,82.50212988886193,41.55229898761134,65.65497721066575,22.236586959238664,64.72207356875697,27.35771238630025,56.00303951229928,-97.95933760990637,90.6380053819568,-11.016251040814396,-79.90809020368432,80.84711921171522,-25.38174328439291,89.12762887609377,-23.425613673094446,71.4285732106637,33.3333333261875,66.15384366809852
42,87.35003797847743,17.70846278011598,74.83039867423113,82.60014422218745,55.22448704359073,82.63606556816549,55.45768683456731,82.44970181899524,44.560750562230965,63.17030980691845,26.26050421695504,62.198944884390045,25.65301072605402,57.511940941811005,-97.95933760990637,89.00720107715277,-7.661199741702177,-79.90809020368432,80.13405589463811,-25.149993574227686,89.18836837332479,-20.72778604522449,71.4285732106637,33.3333333261875,66.15384366809852
43,87.35003797847743,16.254504793032012,74.81515359889227,82.60014422218745,55.33283673115341,82.59672132064233,55.484788938980415,82.6069860500699,44.18857097289272,66.25255543657357,23.17388493884924,67.55103602621429,24.979378601846307,56.448111156847446,-97.95933760990637,90.36617448180463,-5.189844985522782,-79.90809020368432,81.07529947411454,-33.570233047501844,89.05170449211552,-14.40671320566841,71.4285732106637,33.3333333261875,66.15384366809852
44,87.35003797847743,18.155834480978783,74.83039867423113,82.62636859029288,55.30574930926275,82.63606556816549,55.38993156243359,82.37105971419518,45.971931452206206,64.34974053018561,25.000000011914665,66.54178455747831,26.656585099091174,56.643508462474884,-97.95933760990637,89.00720107715277,-10.851494061977064,-79.90809020368432,80.93268682471852,-32.44753445044652,89.35540200314959,-23.911850035483994,71.4285732106637,33.3333333261875,66.15384366809852
45,87.35003797847743,16.77643841689185,74.81515359889227,82.57391987556502,55.3734678750844,82.55737705163199,55.45768683456731,82.46280884719917,43.831898877030014,64.03522567580072,24.450549465751934,63.17761297832237,27.096508112546474,57.18627875983678,-97.95933760990637,89.44510223032349,-6.852392716757393,-79.90809020368432,85.01140901802678,-31.829535223057995,89.27947761917137,-23.739314552884437,71.4285732106637,33.3333333261875,66.15384366809852
46,87.35003797847743,19.199701749058534,74.86088879993142,82.5476955289426,55.414099019015396,82.60983606265432,55.45768683456731,82.59387902186594,43.04101729414934,63.73643654996428,22.236586959238664,67.33695237753486,26.312895246236963,56.61094223894183,-97.95933760990637,89.03737094669778,-14.536059318763947,-79.90809020368432,83.08613805257228,-35.18733102562421,89.47688102249059,-24.805897585287767,71.4285732106637,33.3333333261875,66.15384366809852
47,87.35003797847743,14.141916248606691,74.83039867423113,82.5476955289426,55.25157446548138,82.6229508261535,55.47123787567284,82.6200930567993,42.49825540361752,66.64569901099594,25.3393665327297,66.54178455747831,25.721748701129656,59.520191049164154,-97.95933760990637,88.99210102629796,-3.2576948962800145,-79.90809020368432,88.02053621235372,-27.31814086354363,89.27947761917137,-17.79468276393665,71.4285732106637,33.3333333261875,66.15384366809852
48,87.35003797847743,16.739157455393325,74.81515359889227,82.69192944610748,55.33283673115341,82.63606556816549,55.41703366684666,82.47591585392857,44.20407846636826,67.13319703400427,20.53975438164055,64.890282142704,27.646411868103556,58.18497611551969,-97.95933760990637,89.59610263991196,-8.140492784432496,-79.90809020368432,85.11123788428684,-20.42229948449451,89.50725077110611,-21.715943851255744,71.4285732106637,33.3333333261875,66.15384366809852
49,87.35003797847743,15.981110966789146,74.79990854853088,82.49524683569774,55.40055529697506,82.60983606265432,55.47123787567284,82.54145095199922,44.60727301725011,65.6235257020387,24.870717516447343,62.97882102957172,25.226835294099402,57.685627437678235,-97.95933760990637,89.0525011802374,-9.488504451774133,-79.90809020368432,81.90245293407413,-22.070297424197246,89.21873812194032,-21.245392518721587,71.4285732106637,33.3333333261875,66.15384366809852
50,87.35003797847743,18.26767740619448,74.81515359889227,82.61325640624017,55.25157446548138,82.6229508261535,55.49834000228796,82.38416672092458,43.05652476221741,65.92231482787514,23.07692308710655,67.39811912714214,26.409128406838065,58.15240989198661,-97.95933760990637,90.57760522801736,-9.683217267254435,-79.90809020368432,86.48031945868267,-20.26264968777732,89.14281373796207,-17.433926743183733,71.4285732106637,33.3333333261875,66.15384366809852
51,87.35003797847743,16.304212748483394,74.89137892563167,82.67881728353774,55.31929303130306,82.63606556816549,55.40348262574116,82.43659479079128,42.405210518986706,61.83362164357632,22.7213962444292,62.764737380892285,26.12042892503476,56.643508462474884,-97.95933760990637,88.9015007953888,-0.9660750372594293,-79.90809020368432,84.32686823082885,-17.84730270581841,89.38577175176512,-14.140067441142975,71.4285732106637,33.3333333261875,66.15384366809852
52,87.35003797847743,14.60171492306229,74.84564372459252,82.60014422218745,55.30574930926275,82.6229508261535,55.47123787567284,82.52834392379529,42.43622548053031,63.547727627027314,21.76793794295631,64.99732396704371,25.584272750978357,57.84845851977259,-97.95933760990637,90.29070448443512,-5.65416010993161,-79.90809020368432,82.5156873848912,-33.48268315663872,89.41614150038065,-22.751156772551553,71.4285732106637,33.3333333261875,66.15384366809852
53,87.35003797847743,15.744998142764956,74.90662400097057,82.61325640624017,55.38701159712474,82.57049181513116,55.43058473015424,82.48902288213253,45.150034882374456,62.525554343835125,22.705235949043953,63.29994647753696,27.536431126001773,58.64090315605519,-97.95933760990637,89.15820146200134,-11.480566165223223,-79.90809020368432,82.15912719688315,-35.10493112863908,89.6590995141837,-26.390087039791453,71.4285732106637,33.3333333261875,66.15384366809852
54,87.35003797847743,14.53957997365805,74.84564372459252,82.58703205961774,55.292205609412406,82.6229508261535,55.484788938980415,82.44970181899524,43.118554710712104,65.59207421917671,23.2546864952067,60.94502639217097,25.350563640225943,56.990881454209344,-97.95933760990637,90.32090456140482,-16.827679177784532,-79.90809020368432,87.735310890196,-25.804042756230793,89.56795989119946,-26.248921642601047,71.4285732106637,33.3333333261875,66.15384366809852
55,87.35003797847743,15.136075561235074,74.83039867423113,82.61325640624017,55.3734678750844,82.60983606265432,55.41703366684666,82.48902288213253,40.637357533148744,63.98804843862521,25.40400776722484,63.71282210002096,26.299147642212205,58.488927487733704,-97.95933760990637,88.99210102629796,-21.500786332135213,-79.90809020368432,84.56930974648496,-33.23548346568331,89.40092626137469,-32.46019919607426,71.4285732106637,33.3333333261875,66.15384366809852
56,87.35003797847743,16.092953892004857,74.89137892563167,82.63948075286262,55.35992415304406,82.64918033166467,55.41703366684666,82.54145095199922,42.017523461580396,63.40619594126585,22.559793158191383,67.15345210365905,26.299147642212205,55.81849760265921,-97.95933760990637,90.71350558675105,-6.253276425614402,-79.90809020368432,87.3930405082799,-20.20084976292903,89.1731834865776,-14.908634623611732,71.4285732106637,33.3333333261875,66.15384366809852
57,87.35003797847743,18.665341131245825,74.81515359889227,82.57391987556502,55.33283673115341,82.57049181513116,55.38993156243359,82.50212988886193,41.536791494135784,63.76788803282625,24.32126697028461,62.3977368331407,26.299147642212205,57.20798956959699,-97.95933760990637,89.43000217946867,-13.862053485093128,-79.90809020368432,87.00798629649644,-22.621346733703273,88.96059524626897,-16.69672967182251,71.4285732106637,33.3333333261875,66.15384366809852
58,87.35003797847743,15.670436179047769,74.83039867423113,82.63948075286262,55.3734678750844,82.6622950951639,55.43058473015424,82.55455798020319,43.971466242087445,63.421921695579385,21.08920492780331,63.33052985234062,28.663733845165467,59.3899261728174,-97.95933760990637,89.18840153897106,-1.4154122678865804,-79.90809020368432,84.46948088022488,-20.59224927571787,88.80874647831247,-11.128538933483043,71.4285732106637,33.3333333261875,66.15384366809852
59,87.35003797847743,15.098794579376474,74.83039867423113,82.63948075286262,55.31929303130306,82.60983606265432,55.43058473015424,82.52834392379529,44.08001859478635,65.23038212761631,23.949579832222014,64.66090679409578,28.15507285663452,57.83760312378523,-97.95933760990637,90.04910384393752,-3.6620984210223213,-79.90809020368432,87.93496862271608,-23.316595865042725,89.37058688989681,-12.602933101903844,71.4285732106637,33.3333333261875,66.15384366809852
60,87.35003797847743,14.788119791635097,74.7694184228306,82.5476955289426,55.30574930926275,82.6229508261535,55.38993156243359,82.55455798020319,42.932464916042974,64.08240288721115,21.84873949931375,64.47740654527388,28.938685722944015,57.90273555306588,-97.95933760990637,88.56929989924215,-4.156369357534317,-79.90809020368432,79.89161437898203,-29.872537670082878,89.09725912747824,-18.892635856050774,71.4285732106637,33.3333333261875,66.15384366809852
61,87.35003797847743,15.757425136717828,74.78466347319198,82.5476955289426,55.278661887372095,82.60983606265432,55.444135771259766,82.56766498693261,44.03349616517468,64.42836925022308,22.042663229276215,64.24803119666566,25.391806429776153,58.03300042941267,-97.95933760990637,90.07930392090721,-5.714071758677747,-79.90809020368432,80.97547060785449,-31.247585951127824,89.2946625059186,-23.206023049531936,71.4285732106637,33.3333333261875,66.15384366809852
62,87.35003797847743,14.651422898873747,74.79990854853088,82.62636859029288,55.3734678750844,82.6229508261535,55.484788938980415,82.67252114814053,43.304644479973746,62.05378204937526,25.630252114434853,65.96070036104729,27.89386856035665,56.68693008199533,-97.95933760990637,88.88640074453399,-4.470905421427304,-79.90809020368432,80.26240729077738,-26.308742125053815,89.0061498567528,-16.93200532524041,71.4285732106637,33.3333333261875,66.15384366809852
63,87.35003797847743,17.323226049017492,74.78466347319198,82.60014422218745,55.19739962170007,82.64918033166467,55.40348262574116,82.50212988886193,39.784446001773375,64.99449599326891,22.753716888153846,61.617860687958995,27.495188336451562,57.685627437678235,-97.95933760990637,90.89470607330922,-5.9537182800429065,-79.90809020368432,80.53337135967833,-30.433886968188652,89.0061498567528,-19.41024232954787,71.4285732106637,33.3333333261875,66.15384366809852
64,87.35003797847743,15.943830005290636,74.79990854853088,82.60014422218745,55.31929303130306,82.6229508261535,55.43058473015424,82.47591585392857,42.35868806396755,64.28683756446165,22.22042663737635,64.1715727471296,27.50893594047632,58.38037342114713,-97.95933760990637,89.43000217946867,-1.3555006436802444,-79.90809020368432,79.99144324524208,-32.3187846119346,89.1731834865776,-14.045957184915494,71.4285732106637,33.3333333261875,66.15384366809852
65,87.35003797847743,14.999378648113634,74.79990854853088,82.62636859029288,55.278661887372095,82.6229508261535,55.47123787567284,82.44970181899524,44.63828797879371,63.81506527000175,22.52747254094382,62.29069500880098,27.35771238630025,59.465914015870894,-97.95933760990637,90.00380371611298,-7.40657530201554,-79.90809020368432,87.76383342007522,-22.92004636343855,89.2946625059186,-19.36318718858493,71.4285732106637,33.3333333261875,66.15384366809852
