Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
30,-88.20045558062614,-49.919224547959416,24.857077531096692,-14.115256024995986,10.936547703403463,-13.98032787709792,33.15265261578409,7.320270012116694,-18.895867260303575,-48.183676666973604,-33.56496445096718,-50.4855111169732,-23.247181742560144,-31.350412512926503,-97.89887353909062,-88.73537013667456,51.45660149296407,-82.39820455653965,-85.01140901335363,-35.76928029839816,-88.47467921891166,41.13402870344083,52.35929326100009,33.3333333261875,53.84615377917717
31,-81.89825360459334,-38.71007828280445,62.29895571258905,-3.389497139306286,75.7567549447648,9.50819672546801,77.6407615723906,-3.4143783990306815,22.028378701423634,-40.336530907074355,60.18099547353168,-44.521752428968185,27.33021720077481,-39.14459401719132,-97.89887353909062,-82.58965384494398,35.87957760422877,-82.39820455653965,-79.37820878507873,-32.19003477257891,-82.30961962052518,29.08791467280109,58.73016268582674,50.00000001071882,53.84615377917717
32,-81.89825360459334,-34.186653420525396,62.39042611466738,-3.4026093233589876,99.66140719308166,-3.2524590056935097,77.61365946797753,-3.2833082028893585,22.86578273932345,-42.00345965334985,77.58564964854742,-40.02599585680777,27.33021720077481,-36.7889709181037,-97.89887353909062,-82.58965384494398,35.87957760422877,-82.39820455653965,-79.1785510548952,-25.80919275010878,-82.30961962052518,28.24092228965864,58.73016268582674,50.00000001071882,53.84615377917717
33,-81.89825360459334,-34.186653420525396,62.28371066222766,-3.3370484460614165,99.71558205905299,-3.331147543714252,77.58655734136241,-3.2833082028893585,20.182988299022924,-40.997012098706136,75.04848094308142,-43.053750288069665,25.488039590377255,-38.764654801923804,-97.89887353909062,-82.3027530840438,35.87957760422877,-82.39820455653965,-79.43525384951027,-24.094244893367314,-82.30961962052518,23.15896793940709,58.73016268582674,50.00000001071882,53.84615377917717
34,-81.89825360459334,-34.186653420525396,62.35993598896712,-3.3501606301141322,99.68849463716234,-3.278688532691916,77.6407615723906,-3.3750573358933735,21.485616810891813,-40.8712061672582,75.48480931563915,-41.92216529506517,28.388781967386933,-38.764654801923804,-97.89887353909062,-82.55945376302628,35.924511334653445,-82.39820455653965,-79.1785510548952,-24.094244893367314,-82.30961962052518,23.15896793940709,58.73016268582674,50.00000001071882,53.84615377917717
35,-74.33561123335397,-9.12141170761737,62.37518103932851,-3.4157215074117033,99.64786349323131,-3.3180327802150487,77.58655734136241,-3.4536994621679895,32.27882452058864,-42.16071709342483,89.25339366638636,-41.92216529506517,39.97800384887677,-36.908380380677634,-97.89887353909062,-75.8852360698979,20.572156073501645,-82.39820455653965,-71.93382772955869,-44.09166989136567,-75.88641712905212,15.771312067447667,58.73016268582674,50.00000001071882,53.84615377917717
36,-44.570994691634354,-11.02274139556414,62.29895571258905,-3.310824099438989,99.79684432472499,-3.3180327802150487,77.6678636768037,-3.3226292660266665,31.115763348369725,-43.38732505386749,92.43697479623486,-41.92216529506517,50.27495187552617,-34.74815458721746,-97.89887353909062,-45.987156807079884,-8.065603241904668,-82.39820455653965,-43.48260126602648,-25.31994336123217,-46.00258143376483,-21.872794278301555,58.73016268582674,50.00000001071882,53.84615377917717
37,-24.5861807008949,-19.79619733459956,62.29895571258905,-3.310824099438989,99.75621318079399,-3.265573769192713,77.6678636768037,-3.4274854057600947,30.573001483245363,-40.1006447469619,91.45119587751438,-44.24650203068144,53.40940334076416,-34.74815458721746,-97.89887353909062,-24.318599367087913,-28.016176139419137,-82.39820455653965,-24.543639486884217,-31.561735558278187,-24.667830854459154,-45.21214021266606,58.73016268582674,50.00000001071882,53.84615377917717
38,-24.5861807008949,-21.87150491752635,62.268465586888766,-3.2977119368692627,99.72912575890334,-3.35737704922542,77.58655734136241,-3.440592433964028,28.991238266669072,-43.245793368106035,91.67744022472439,-41.3104977488844,53.95930711884532,-35.312635694339555,-97.89887353909062,-24.771600571113453,-31.715719314527504,-82.39820455653965,-24.58642327002019,-31.561735558278187,-24.667830854459154,-50.95286643360511,58.73016268582674,50.00000001071882,53.84615377917717
39,-24.5861807008949,-20.98918850975361,62.42091624036766,-3.2977119368692627,99.78330060268465,-3.265573769192713,77.60010840466995,-3.3226292660266665,28.46398386961279,-40.619594278597276,91.90368457193443,-40.74470525238216,49.6150673553432,-33.51063830638668,-97.89887353909062,-24.83200072505288,-34.18707407070692,-82.39820455653965,-24.82889333851142,-31.561735558278187,-24.7437552135585,-44.961179503694396,58.73016268582674,50.00000001071882,53.84615377917717
40,-24.5861807008949,-19.323971666191106,62.35993598896712,-3.2977119368692627,99.64786349323131,-3.239344263681545,77.65431261349613,-3.388164364097321,31.518957899251575,-44.17361220271226,91.98448610181481,-43.053750288069665,52.52955731385356,-33.65175857872083,-97.89887353909062,-24.90753113727186,-27.881374972684974,-82.39820455653965,-24.70051341290268,-31.561735558278187,-24.7437552135585,-39.23613833830911,71.4285732106637,56.666658821217055,66.15384366809852
41,-12.255125289974913,-15.4716043144861,62.34469091362823,-3.310824099438989,99.82393174661564,-3.304918038203084,77.70851684452438,-3.335736294230628,30.5419864962943,-41.10709230160561,91.0471881222042,-40.85174707672188,53.28567499463762,-33.206686934172666,-97.89887353909062,-11.619495909902511,-24.062008549163934,-82.39820455653965,-12.678265842120382,-32.741084083772485,-12.018829249953342,-42.59273781116819,90.47619521482537,63.333330708655666,84.61538452709718
42,0.015186036629401656,-18.876599965328296,62.268465586888766,-3.3239362834917046,66.43868086020603,-3.35737704922542,66.488244462999,-3.4143783990306815,26.184383954786625,-41.43733291030402,35.423400146575574,-41.72337334631451,37.35221334964565,-33.36951801626704,-97.89887353909062,0.8380371389499288,-19.988017685956244,-82.39820455653965,-1.0410724597558527,-32.59688426362661,0.31128995677119065,-38.04407496426913,99.99999999999997,83.33333333690629,93.84614893097987
43,25.20880790102113,-11.171865282278361,62.37518103932851,22.756179107148057,54.95361280249409,18.12459015612012,66.61020394395891,18.094239464926815,24.385516007405073,-3.5540179254032296,27.77957338645298,-22.991054362456552,37.88836952370205,-16.97785497546743,-97.89887353909062,26.342034932618972,-19.314011827745624,-82.39820455653965,23.602395879369027,-35.074031167058706,25.791511657475922,-36.067759377905,99.99999999999997,83.33333333690629,93.84614893097987
44,65.63401670147344,23.08935006226207,62.39042611466738,48.836294497787804,55.292205609412406,50.22950818933816,66.54244867182518,50.37682680316897,29.363417856007317,28.447869171710252,26.696832589512766,15.94158574615787,39.24938135361816,18.73643074389986,-97.89887353909062,69.72444994042745,10.267355654799843,-82.39820455653965,63.5339417992473,-15.720355359088611,68.41545820560349,-0.3372284477016052,99.99999999999997,83.33333333690629,93.84614893097987
45,79.80258162707294,5.517584196285512,62.37518103932851,65.68543893208036,55.30574930926275,61.167213126319126,66.58310183954583,60.95419098324169,24.540590840530584,47.13005189834297,24.676793812961932,31.890817347290934,40.665383554585176,28.59313937102563,-97.89887353909062,82.61988414245057,8.754586984081058,-82.39820455653965,76.73987448852775,-29.048538700231507,81.52000606422096,-6.156379895012748,99.99999999999997,83.33333333690629,93.84614893097987
46,79.80258162707294,7.244936009612331,62.39042611466738,82.57391987556502,55.346380453193746,82.68852460067507,66.61020394395891,82.50212988886193,24.64914321863695,62.27394245517422,21.202327101408315,63.5140301262164,40.98157822191392,57.913590966838726,-97.89887353909062,82.6500842194203,7.915824147033092,-82.39820455653965,76.55447803263009,-28.306939627365274,81.44408168024272,-4.038898911458205,99.99999999999997,83.33333333690629,93.84614893097987
47,81.50341685873921,7.717161678020787,62.32944586326684,82.57391987556502,55.3734678750844,82.59672132064233,66.51534656741211,82.48902288213253,23.020857572448975,59.86790377146437,21.525533300361033,57.87139691123056,42.16387131212852,56.40468953732703,-97.89887353909062,85.5945920332163,-1.5352355408390679,-82.39820455653965,78.1374785928028,-25.943092582498686,83.32700629343607,-7.144537675345617,99.99999999999997,83.33333333690629,93.84614893097987
48,81.50341685873921,8.698893996696299,62.28371066222766,82.52147118232017,55.31929303130306,82.6229508261535,66.50179550410454,82.51523691706586,27.285415203918333,61.629186992090865,21.153846162298436,61.14381834092163,41.229034914167016,56.817194958342114,-97.89887353909062,83.26918585914923,-1.5052797287358999,-82.39820455653965,78.20878492918364,-27.946440077844358,83.55474906823316,-14.767469226421326,99.99999999999997,83.33333333690629,93.84614893097987
49,81.50341685873921,6.909407233965226,74.89137892563167,82.53458336637289,55.26511818752175,82.64918033166467,66.58310183954583,82.54145095199922,44.08001859478635,60.13524138867376,20.66903685063083,60.42510897040114,40.50041241890841,54.98263134685617,-97.89887353909062,84.64328949734072,1.4753238822769958,-82.39820455653965,78.1374785928028,-28.662289183008205,83.38771541352948,-12.555877960940919,99.99999999999997,83.33333333690629,93.84614893097987
50,81.50341685873921,9.071703733841915,74.8761338502928,82.56080771299531,55.21094332155039,82.68852460067507,66.51534656741211,82.59387902186594,41.81592617343573,58.106620550837874,24.595992256604504,61.067359891385536,41.03656859296481,58.72774641288156,-97.89887353909062,84.55265905900684,-1.4903018104144081,-82.39820455653965,78.22304620580606,-26.370542048214556,83.6458886912174,-18.798525599823293,99.99999999999997,83.33333333690629,93.84614893097987
51,81.50341685873921,9.481794452846131,74.90662400097057,82.5476955289426,55.278661887372095,82.6622950951639,66.47469339969146,82.56766498693261,45.92540899718706,59.584840374176395,25.258564976372256,61.03677651658191,41.03656859296481,56.133304370860586,-97.89887353909062,85.54926169796705,-10.716692870703099,-82.39820455653965,79.3353964584539,-25.88644265321593,83.6610735530857,-21.91984941926448,99.99999999999997,83.33333333690629,93.84614893097987
52,81.50341685873921,6.176214733266775,74.92186905133195,82.62636859029288,55.30574930926275,82.60983606265432,66.59665288065136,82.52834392379529,45.89439403564346,58.657021539570195,25.40400776722484,63.57519687582371,42.13637612660307,57.4902301320508,-97.89887353909062,82.1064827844856,-10.117576579560108,-82.39820455653965,78.79349685012149,-26.60229175837978,83.41811553928265,-17.198651089765832,99.99999999999997,83.33333333690629,93.84614893097987
53,81.50341685873921,6.213495715125376,74.81515359889227,82.60014422218745,55.346380453193746,82.70163934268703,66.50179550410454,82.41038075585794,48.57718850135146,63.626356347064785,23.012281852611423,59.40056580173638,38.946934290314175,57.13200172654349,-97.89887353909062,82.58968406548085,2.9731146592141044,-82.39820455653965,77.70964062124902,-28.312089620399487,83.00812389565478,-10.830523083548442,99.99999999999997,83.33333333690629,93.84614893097987
54,81.50341685873921,9.481794452846131,74.81515359889227,82.60014422218745,55.40055529697506,82.63606556816549,66.52889760851764,82.47591585392857,46.32860354806891,63.51627614416532,24.628312873852067,61.250860165261344,39.95050866335133,56.58923142918162,-97.89887353909062,83.96378770367237,3.3924960531982578,-82.39820455653965,79.13576725540328,-25.201493509632453,83.37256092879882,-9.967845644852204,99.99999999999997,83.33333333690629,93.84614893097987
55,81.50341685873921,7.394059896326553,74.8761338502928,82.57391987556502,55.33283673115341,82.6229508261535,66.52889760851764,82.47591585392857,45.95642398413813,62.32111966658465,20.685197172493147,63.26936310273331,39.675556763048704,55.28658271907018,-97.89887353909062,82.07628270751592,-5.025088006685436,-82.39820455653965,78.06617227978758,-27.771340296961885,83.08404827963302,-14.830209397239642,99.99999999999997,83.33333333690629,93.84614893097987
56,81.50341685873921,7.046104147086652,74.81515359889227,82.57391987556502,55.3734678750844,82.58360655714316,66.58310183954583,82.58077201513655,42.854927499480226,59.31750275696703,22.899159679006416,60.10398349738199,39.648061577523265,53.408597470278295,-97.89887353909062,85.24729111095472,0.24713546334803027,-82.39820455653965,78.1374785928028,-26.85464144321318,83.44848528789818,-14.20280761196129,99.99999999999997,83.33333333690629,93.84614893097987
57,81.50341685873921,7.356778934828029,74.89137892563167,82.5476955289426,55.3734678750844,82.58360655714316,66.51534656741211,82.47591585392857,43.01000233260574,58.87718194536913,23.626373633269296,59.58406607561216,40.48666483740773,57.2297003793572,-97.89887353909062,85.02079049657199,-2.044484395672555,-82.39820455653965,78.18026239930443,-26.85464144321318,83.1903424122268,-21.57477845406534,99.99999999999997,83.33333333690629,93.84614893097987
58,81.50341685873921,4.67254877037135,74.92186905133195,82.60014422218745,55.346380453193746,82.58360655714316,66.61020394395891,82.63320008500324,45.53772193978075,62.93442364680598,25.000000011914665,60.9756097669746,40.44542204785752,58.55405991701436,-97.89887353909062,84.91509021480807,-5.040065900467127,-82.39820455653965,78.22304620580606,-25.515643116782815,83.15997266361127,-13.73225627942712,99.99999999999997,83.33333333690629,93.84614893097987
59,81.50341685873921,5.182055420638406,74.7541733474917,82.5476955289426,55.38701159712474,82.6229508261535,66.44759129527836,82.46280884719917,49.181980314970474,58.59411857384623,21.49321268311347,57.9631470356415,39.318119328693825,56.8714719916354,-97.89887353909062,84.16008821634547,-8.27529395116666,-82.39820455653965,78.47974899808459,-26.519891861394644,83.79773743429497,-24.33534625275361,99.99999999999997,83.33333333690629,93.84614893097987
60,81.50341685873921,4.187896108010037,74.7541733474917,82.63948075286262,55.278661887372095,82.68852460067507,66.51534656741211,82.51523691706586,48.763278270613114,57.43041357912753,25.307045889005067,59.201773852985696,42.37008523735548,55.384281371883915,-97.89887353909062,84.40168885684308,-3.5572530663913255,-82.39820455653965,78.33713632532287,-27.029741224095652,83.53959455862359,-16.179123198325428,99.99999999999997,83.33333333690629,93.84614893097987
61,81.50341685873921,4.57313283910851,74.81515359889227,82.61325640624017,55.25157446548138,82.68852460067507,66.55599973513273,82.41038075585794,39.66038613019147,60.386853277334694,19.893341957258073,62.504778657480415,41.339015678792876,55.67737733032506,-97.89887353909062,83.25408580829442,-3.347562357129334,-82.39820455653965,78.45122646820538,-27.503540631338304,83.63070380447017,-22.17081012823614,99.99999999999997,83.33333333690629,93.84614893097987
62,81.50341685873921,3.7280974335544386,74.81515359889227,82.57391987556502,55.292205609412406,82.71475410618623,66.61020394395891,82.51523691706586,42.265643179336735,62.258216700860686,21.266968335903456,59.0794403287172,41.29777288924268,57.218844983369834,-97.89887353909062,83.38995598434325,1.4154122580706598,-82.39820455653965,78.23727895295902,-28.270889671906918,83.1903424122268,-13.873421676617554,99.99999999999997,83.33333333690629,93.84614893097987
63,81.50341685873921,4.660121776418492,74.79990854853088,82.57391987556502,55.38701159712474,82.64918033166467,66.52889760851764,82.54145095199922,41.93998604501763,60.77999685175709,19.974143513615516,59.507607626076094,39.22188616809272,55.959617874993356,-97.89887353909062,83.0728853464761,-4.171347275855794,-82.39820455653965,77.95208213690513,-27.96189005863454,83.12960291499577,-16.477139048260014,99.99999999999997,83.33333333690629,93.84614893097987
